priority_score,source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence,candidate_id,promote,reviewer,review_note,corrected_year,corrected_region,corrected_country,corrected_metric,corrected_value,corrected_unit,corrected_scenario,corrected_confidence
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,87,2025,global,,total_electricity_demand_twh,6e-06,TWh,low,"vier reliance on gas over coal, a fuel with lower emissions intensity. Per capita electricity demand in the US reached 13.1 MWh in 2025, more than three times the global average (3.9 MWh), roughly double the EU average (6.2 MWh), and 75% higher than China’s (7.5 MWh). Per capita power sector emissions in the US stood at 5 tCO2e in 2025, nearly three times the global average of 1.8 tCO2e. 87",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_87_2025_global_total_electricity__fb9d12e2ef,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,87,2025,global,,total_electricity_demand_twh,1.3e-05,TWh,low,"y in 2025 (384 gCO2e/kWh) was below the global average (458 gCO2e/ kWh), reflecting the country’s heavier reliance on gas over coal, a fuel with lower emissions intensity. Per capita electricity demand in the US reached 13.1 MWh in 2025, more than three times the global average (3.9 MWh), roughly double the EU average (6.2 MWh), and 75% higher than China’s (7.5 MWh). Per capita power sector emissions in the US stood at 5 tCO2e in 2025, nearly t",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_87_2025_global_total_electricity__c73e19002f,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,87,2025,global,,total_electricity_demand_twh,4e-06,TWh,low,"gCO2e/ kWh), reflecting the country’s heavier reliance on gas over coal, a fuel with lower emissions intensity. Per capita electricity demand in the US reached 13.1 MWh in 2025, more than three times the global average (3.9 MWh), roughly double the EU average (6.2 MWh), and 75% higher than China’s (7.5 MWh). Per capita power sector emissions in the US stood at 5 tCO2e in 2025, nearly three times the global average of 1.8 tCO2e. 87",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_87_2025_global_total_electricity__756097950b,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,87,2025,global,,total_electricity_demand_twh,8e-06,TWh,low,"with lower emissions intensity. Per capita electricity demand in the US reached 13.1 MWh in 2025, more than three times the global average (3.9 MWh), roughly double the EU average (6.2 MWh), and 75% higher than China’s (7.5 MWh). Per capita power sector emissions in the US stood at 5 tCO2e in 2025, nearly three times the global average of 1.8 tCO2e. 87",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_87_2025_global_total_electricity__253c0ae4c6,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,85,2025,,United States,total_electricity_demand_twh,131.0,TWh,historical,"Electricity demand in the US grew by 3% (+131 TWh) in 2025, similar to growth in 2024 (+132 TWh, +3.1%). This is well above the average annual growth of 0.6% recorded over the previous decade (2015-2024). The increase was partly driven by the rapid expansion of data ce",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_85_2025_united_states_total_elect_3f7321b35b,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,85,2025,,United States,electricity_generation_twh,63.0,TWh,low,"5. Wind generation rose by 12.5 TWh (+2.8%), meaning that wind and solar together met 74% of the increase in US electricity demand. US coal generation increased by 85 TWh (+13%) in 2025, while gas generation declined by 63 TWh (-3.4%), driven by a substantial rise in gas prices over record low prices in 2024. This marked a departure from the long-term pattern in the US of declining coal generation and growing gas generation. In the four years",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_85_2025_united_states_electricity_c1aa748e2f,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,85,2025,global,,electricity_generation_twh,85.0,TWh,low,"ond-largest increase in solar generation globally in 2025. Wind generation rose by 12.5 TWh (+2.8%), meaning that wind and solar together met 74% of the increase in US electricity demand. US coal generation increased by 85 TWh (+13%) in 2025, while gas generation declined by 63 TWh (-3.4%), driven by a substantial rise in gas prices over record low prices in 2024. This marked a departure from the long-term pattern in the US of declining coal",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_85_2025_global_electricity_genera_5844b05843,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,global,,electricity_generation_twh,2310.0,TWh,historical,"ched 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% i",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_global_electricity_genera_b52d350e30,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,global,,electricity_generation_twh,5757.0,TWh,base,"025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generation remained high at 5,757 TWh in 2025, accounting for 55% of global coal generation. Over the past decade, China has shifted coal’s role from a baseload provider to a more flexible source of generation, as wind and solar become increasingly importan",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_global_electricity_genera_b03f760b9e,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2025,global,,electricity_generation_twh,10573.0,TWh,historical,". This was the first year since 2015 without an increase. Coal declined by 71 TWh (-1.2%), which was partially offset by a 14 TWh (+4.3%) increase in gas generation compared with 2024. China's electricity demand reached 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almo",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2025_global_electricity_genera_9916cc880f,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2022,global,,electricity_generation_twh,1190.0,TWh,historical,"a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generati",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2022_global_electricity_genera_b785d4adac,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2020,global,,electricity_generation_twh,261.0,TWh,high,"d from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020). Coal's share of electricity in China fell from 70% in 2015 to 54% in 2025. However, absolute coal generation remained high at 5,757 TWh in 2025, accounting for 55% of global coal generation. Over the past deca",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2020_global_electricity_genera_a773129ce5,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2015,global,,electricity_generation_twh,71.0,TWh,historical,") and 2024 (+16 TWh). Nuclear accounted for 4.6% of China's electricity mix in 2025. China’s fossil generation declined by 56 TWh (-0.9%) in 2025. This was the first year since 2015 without an increase. Coal declined by 71 TWh (-1.2%), which was partially offset by a 14 TWh (+4.3%) increase in gas generation compared with 2024. China's electricity demand reached 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2015_global_electricity_genera_86176f4f1a,,,,,,,,,,,
50,global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,81,2015,global,,electricity_generation_twh,5802.0,TWh,historical,"in gas generation compared with 2024. China's electricity demand reached 10,573 TWh in 2025, accounting for a third of global electricity demand. Over the past decade, China’s electricity demand has nearly doubled from 5,802 TWh in 2015. China’s wind and solar generation in 2025 reached 2,310 TWh, almost double that of 2022 (1,190 TWh). Solar output in 2025 (1,175 TWh) was more than four times as large as it was five years ago (261 TWh in 2020)",Extracted from text; review source page before publication. Review reason: scenario_or_range_value,low,global_electricity_review_2026_81_2015_global_electricity_genera_4e3d18d14d,,,,,,,,,,,
