source_id,source_name,filename,page,year,region,country,metric,value,unit,scenario,quote,note,confidence
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2024,global,,electricity_generation_twh,11.4,TWh,historical,"ye, hit by severe drought, recorded the second-largest hydro generation decline in 2025, with output decreasing by 17 TWh. Among EU countries, the largest hydro generation declines were in France (-11.7 TWh) and Italy (-11.4 TWh). Overall, hydropower in the EU fell by 43 TWh, retreating from the excellent hydrological conditions in 2024 due to regional water scarcity in southern basins in 2025, including the Alpine regions of Italy and France.",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2024,global,,electricity_generation_twh,43.0,TWh,historical,"rgest hydro generation decline in 2025, with output decreasing by 17 TWh. Among EU countries, the largest hydro generation declines were in France (-11.7 TWh) and Italy (-11.4 TWh). Overall, hydropower in the EU fell by 43 TWh, retreating from the excellent hydrological conditions in 2024 due to regional water scarcity in southern basins in 2025, including the Alpine regions of Italy and France. China remained the world’s largest hydropower g",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,global,,electricity_generation_twh,1399.0,TWh,high,"ent hydrological conditions in 2024 due to regional water scarcity in southern basins in 2025, including the Alpine regions of Italy and France. China remained the world’s largest hydropower generator in 2025, producing 1,399 TWh, despite hydro providing just 13% of China’s electricity, far less than its share of electricity generation in Brazil (52%) and Canada (53%), the second- and third-largest hydro generators. Bhutan had the highest hydro",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,74,2025,,China,electricity_generation_twh,5.0,TWh,low,"f China’s electricity, far less than its share of electricity generation in Brazil (52%) and Canada (53%), the second- and third-largest hydro generators. Bhutan had the highest hydro share among countries with at least 5 TWh of hydro generation in 2025, with hydro supplying all of the country’s electricity, followed by Nepal (99%) and Paraguay (99%). On a per capita basis, Iceland and Norway ranked as the highest and second-highest hydro ge",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,503.0,TWh,low,"China's electricity demand increased by 5% in 2025 (+503 TWh). Growth was below the average annual rate of 6.7% between 2020 and 2024 despite slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was s",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,561.0,TWh,low,"5% in 2025 (+503 TWh). Growth was below the average annual rate of 6.7% between 2020 and 2024 despite slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was sufficient to meet all the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,474.0,TWh,high,"e slightly higher cooling demand than in 2024 and GDP growth similar to recent years. China’s clean generation growth (+561 TWh, +15%) was sufficient to meet all the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity mix. Solar generation increased by 336 TWh in 2025 (+40%). Over the last five years, solar generatio",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,336.0,TWh,historical,"the additional demand in 2025. Wind and solar alone added 474 TWh (+26%), covering 94% of China’s demand growth in 2025. Solar remained the dominant force reshaping China’s electricity mix. Solar generation increased by 336 TWh in 2025 (+40%). Over the last five years, solar generation has been growing at an average annual rate of 35%. The magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh)",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,global,,electricity_generation_twh,336.0,TWh,high,"y 336 TWh in 2025 (+40%). Over the last five years, solar generation has been growing at an average annual rate of 35%. The magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2023,global,,electricity_generation_twh,331.0,TWh,high,"ars, solar generation has been growing at an average annual rate of 35%. The magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 T",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,global,,electricity_generation_twh,322.0,TWh,high,"magnitude of China’s solar growth is unprecedented. China added more solar generation in 2025 (+336 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 TWh (+14%) in 2025, reaching 11% of China’s total generation, one percentage p",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,global,,electricity_generation_twh,85.0,TWh,high,"36 TWh) than the entire world added in 2023 (+331 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 TWh (+14%) in 2025, reaching 11% of China’s total generation, one percentage point higher than last year. China’s renewable capacity deployments were particularly high in the",Extracted from text; review source page before publication.,low
global_electricity_review_2026,Global Electricity,Global-Electricity-Review-2026.pdf,80,2025,,China,electricity_generation_twh,138.0,TWh,high,"1 TWh) and more than the United Kingdom’s total annual electricity demand (322 TWh in 2025). It was also four times as large as the second-highest solar increase in 2025 (+85 TWh in the US). Wind generation increased by 138 TWh (+14%) in 2025, reaching 11% of China’s total generation, one percentage point higher than last year. China’s renewable capacity deployments were particularly high in the first half of 2025, as developers aimed to compl",Extracted from text; review source page before publication.,low
